dist min max mean
124 0.0207988168540374 0.181591257117774 0.0927951574782113
125 0.0208066908755096 0.181625620869687 0.0928166466176989
126 0.0208145678145528 0.181659989680705 0.0928381402241918
127 0.0208224476722002 0.181694363551028 0.0928596382983826
128 0.020830330449485 0.181728742480853 0.0928811408409641
129 0.0208382161474411 0.181763126470379 0.0929026478526287
130 0.0208461047671024 0.181797515519803 0.0929241593340691
131 0.0208539963095034 0.181831909629323 0.0929456752859781
132 0.0208618907756786 0.181866308799135 0.0929671957090481
133 0.0208697881666633 0.181900713029438 0.0929887206039719
134 0.0208776884834927 0.181935122320428 0.093010249971442
135 0.0208855917272025 0.181969536672302 0.093031783812151
136 0.0208934978988288 0.182003956085255 0.0930533221267916
137 0.0209014069994078 0.182038380559486 0.0930748649160564
138 0.0209093190299764 0.182072810095188 0.093096412180638
139 0.0209172339915714 0.18210724469256 0.0931179639212289
140 0.0209251518852303 0.182141684351795 0.0931395201385218
141 0.0209330727119907 0.182176129073089 0.0931610808332092
142 0.0209409964728907 0.182210578856638 0.0931826460059838
143 0.0209489231689685 0.182245033702637 0.0932042156575382
144 0.0209568528012628 0.18227949361128 0.0932257897885648
145 0.0209647853708127 0.182313958582761 0.0932473683997563
146 0.0209727208786574 0.182348428617276 0.0932689514918053
147 0.0209806593258366 0.182382903715019 0.0932905390654044
148 0.0209886007133903 0.182417383876182 0.0933121311212459
149 0.0209965450423588 0.182451869100961 0.0933337276600227
150 0.0210044923137829 0.182486359389548 0.0933553286824271
151 0.0210124425287033 0.182520854742136 0.0933769341891518
152 0.0210203956881616 0.18255535515892 0.0933985441808893
153 0.0210283517931992 0.182589860640091 0.0934201586583321
154 0.0210363108448583 0.182624371185842 0.0934417776221727
155 0.021044272844181 0.182658886796366 0.0934634010731038
156 0.0210522377922101 0.182693407471855 0.0934850290118178
157 0.0210602056899886 0.182727933212501 0.0935066614390072
158 0.0210681765385596 0.182762464018495 0.0935282983553645
159 0.0210761503389669 0.18279699989003 0.0935499397615824
160 0.0210841270922544 0.182831540827296 0.0935715856583532
161 0.0210921067994664 0.182866086830485 0.0935932360463694
162 0.0211000894616476 0.182900637899787 0.0936148909263237
163 0.0211080750798429 0.182935194035394 0.0936365502989083
164 0.0211160636550977 0.182969755237495 0.093658214164816
165 0.0211240551884574 0.183004321506281 0.093679882524739
166 0.0211320496809682 0.183038892841943 0.0937015553793699
167 0.0211400471336762 0.183073469244669 0.0937232327294012
168 0.0211480475476282 0.18310805071465 0.0937449145755253
169 0.0211560509238711 0.183142637252075 0.0937666009184346
170 0.0211640572634521 0.183177228857133 0.0937882917588217
171 0.0211720665674189 0.183211825530013 0.0938099870973789
172 0.0211800788368194 0.183246427270904 0.0938316869347987
173 0.021188094072702 0.183281034079995 0.0938533912717736
174 0.0211961122761153 0.183315645957473 0.093875100108996
175 0.0212041334481081 0.183350262903527 0.0938968134471582
176 0.0212121575897299 0.183384884918345 0.0939185312869527
177 0.0212201847020302 0.183419512002114 0.0939402536290719
178 0.021228214786059 0.183454144155022 0.0939619804742082
179 0.0212362478428665 0.183488781377257 0.093983711823054
180 0.0212442838735034 0.183523423669004 0.0940054476763017
181 0.0212523228790206 0.183558071030452 0.0940271880346437
182 0.0212603648604695 0.183592723461786 0.0940489328987723
183 0.0212684098189017 0.183627380963193 0.09407068226938
184 0.021276457755369 0.18366204353486 0.094092436147159
185 0.0212845086709238 0.183696711176971 0.0941141945328017
186 0.0212925625666188 0.183731383889714 0.0941359574270006
187 0.0213006194435068 0.183766061673272 0.0941577248304478
188 0.0213086793026412 0.183800744527833 0.0941794967438359
189 0.0213167421450756 0.18383543245358 0.094201273167857
190 0.021324807971864 0.183870125450699 0.0942230541032035
191 0.0213328767840606 0.183904823519374 0.0942448395505678
192 0.0213409485827201 0.18393952665979 0.094266629510642
193 0.0213490233688974 0.183974234872131 0.0942884239841187
194 0.0213571011436478 0.184008948156581 0.0943102229716899
195 0.0213651819080271 0.184043666513323 0.0943320264740481
196 0.021373265663091 0.184078389942542 0.0943538344918855
197 0.021381352409896 0.18411311844442 0.0943756470258943
198 0.0213894421494987 0.184147852019141 0.0943974640767668
199 0.021397534882956 0.184182590666888 0.0944192856451954
200 0.0214056306113252 0.184217334387843 0.0944411117318721
201 0.0214137293356641 0.184252083182189 0.0944629423374893
202 0.0214218310570305 0.184286837050108 0.0944847774627392
203 0.0214299357764828 0.184321595991782 0.094506617108314
204 0.0214380434950796 0.184356360007393 0.0945284612749061
205 0.02144615421388 0.184391129097123 0.0945503099632074
206 0.0214542679339431 0.184425903261152 0.0945721631739103
207 0.0214623846563287 0.184460682499663 0.0945940209077069
208 0.0214705043820968 0.184495466812836 0.0946158831652894
209 0.0214786271123077 0.184530256200851 0.0946377499473501
210 0.021486752848022 0.18456505066389 0.094659621254581
211 0.0214948815903008 0.184599850202132 0.0946814970876743
212 0.0215030133402054 0.184634654815758 0.0947033774473223
213 0.0215111480987974 0.184669464504948 0.094725262334217
214 0.0215192858671388 0.18470427926988 0.0947471517490505
215 0.021527426646292 0.184739099110735 0.0947690456925149
216 0.0215355704373197 0.184773924027692 0.0947909441653025
217 0.0215437172412849 0.18480875402093 0.0948128471681054
218 0.0215518670592509 0.184843589090627 0.0948347547016155
219 0.0215600198922813 0.184878429236962 0.094856666766525
220 0.0215681757414404 0.184913274460114 0.0948785833635259
221 0.0215763346077923 0.18494812476026 0.0949005044933104
222 0.0215844964924018 0.184982980137578 0.0949224301565706
223 0.0215926613963339 0.185017840592246 0.0949443603539984
224 0.0216008293206539 0.185052706124442 0.0949662950862859
225 0.0216090002664277 0.185087576734342 0.0949882343541252
226 0.0216171742347212 0.185122452422124 0.0950101781582083
227 0.0216253512266008 0.185157333187964 0.0950321264992271
228 0.0216335312431332 0.185192219032039 0.0950540793778737
229 0.0216417142853855 0.185227109954526 0.0950760367948401
230 0.021649900354425 0.1852620059556 0.0950979987508183
231 0.0216580894513196 0.185296907035438 0.0951199652465003
232 0.0216662815771372 0.185331813194214 0.095141936282578
233 0.0216744767329462 0.185366724432105 0.0951639118597433
234 0.0216826749198155 0.185401640749286 0.0951858919786883
235 0.021690876138814 0.185436562145931 0.095207876640105
236 0.0216990803910112 0.185471488622216 0.0952298658446851
237 0.0217072876774769 0.185506420178316 0.0952518595931206
238 0.0217154979992811 0.185541356814403 0.0952738578861035
239 0.0217237113574943 0.185576298530654 0.0952958607243256
240 0.0217319277531872 0.18561124532724 0.0953178681084788
241 0.021740147187431 0.185646197204337 0.0953398800392551
242 0.021748369661297 0.185681154162118 0.0953618965173462
243 0.0217565951758571 0.185716116200756 0.095383917543444
244 0.0217648237321834 0.185751083320424 0.0954059431182405
245 0.0217730553313483 0.185786055521294 0.0954279732424273
246 0.0217812899744247 0.18582103280354 0.0954500079166963
247 0.0217895276624856 0.185856015167333 0.0954720471417395
248 0.0217977683966046 0.185891002612847 0.0954940909182484
249 0.0218060121778555 0.185925995140252 0.0955161392469151
250 0.0218142590073123 0.185960992749721 0.0955381921284312
251 0.0218225088860497 0.185995995441425 0.0955602495634885
252 0.0218307618151424 0.186031003215535 0.0955823115527787
253 0.0218390177956656 0.186066016072222 0.0956043780969937
254 0.0218472768286948 0.186101034011658 0.0956264491968251
255 0.0218555389153059 0.186136057034012 0.0956485248529647
256 0.021863804056575 0.186171085139455 0.0956706050661043
257 0.0218720722535787 0.186206118328157 0.0956926898369354
258 0.0218803435073938 0.186241156600289 0.0957147791661498
259 0.0218886178190975 0.186276199956019 0.0957368730544393
260 0.0218968951897674 0.186311248395518 0.0957589715024953
261 0.0219051756204814 0.186346301918954 0.0957810745110097
262 0.0219134591123177 0.186381360526497 0.0958031820806741
263 0.0219217456663548 0.186416424218315 0.09582529421218
264 0.0219300352836716 0.186451492994577 0.0958474109062191
265 0.0219383279653475 0.186486566855452 0.0958695321634831
266 0.0219466237124619 0.186521645801107 0.0958916579846636
267 0.0219549225260949 0.18655672983171 0.095913788370452
268 0.0219632244073266 0.18659181894743 0.0959359233215401
269 0.0219715293572376 0.186626913148433 0.0959580628386193
270 0.021979837376909 0.186662012434887 0.0959802069223812
271 0.0219881484674219 0.186697116806959 0.0960023555735174
272 0.0219964626298581 0.186732226264815 0.0960245087927193
273 0.0220047798652994 0.186767340808623 0.0960466665806786
274 0.0220131001748283 0.186802460438548 0.0960688289380866
275 0.0220214235595272 0.186837585154757 0.096090995865635
276 0.0220297500204793 0.186872714957416 0.096113167364015
277 0.0220380795587678 0.18690784984669 0.0961353434339183
278 0.0220464121754765 0.186942989822744 0.0961575240760363
279 0.0220547478716892 0.186978134885745 0.0961797092910604
280 0.0220630866484904 0.187013285035857 0.0962018990796821
281 0.0220714285069648 0.187048440273244 0.0962240934425927
282 0.0220797734481974 0.187083600598072 0.0962462923804837
283 0.0220881214732736 0.187118766010505 0.0962684958940464
284 0.0220964725832791 0.187153936510706 0.0962907039839723
285 0.0221048267792999 0.18718911209884 0.0963129166509526
286 0.0221131840624224 0.187224292775071 0.0963351338956787
287 0.0221215444337334 0.187259478539561 0.096357355718842
288 0.02212990789432 0.187294669392474 0.0963795821211338
289 0.0221382744452696 0.187329865333973 0.0964018131032454
290 0.02214664408767 0.187365066364222 0.0964240486658681
291 0.0221550168226092 0.187400272483381 0.0964462888096931
292 0.0221633926511757 0.187435483691614 0.0964685335354118
293 0.0221717715744583 0.187470699989082 0.0964907828437154
294 0.0221801535935461 0.187505921375949 0.0965130367352951
295 0.0221885387095287 0.187541147852374 0.0965352952108421
296 0.0221969269234958 0.18757637941852 0.0965575582710477
297 0.0222053182365376 0.187611616074548 0.096579825916603
298 0.0222137126497446 0.187646857820619 0.0966020981481994
299 0.0222221101642076 0.187682104656893 0.0966243749665278
300 0.0222305107810178 0.187717356583531 0.0966466563722795
301 0.0222389145012668 0.187752613600694 0.0966689423661455
302 0.0222473213260465 0.187787875708541 0.0966912329488172
303 0.0222557312564489 0.187823142907232 0.0967135281209855
304 0.0222641442935668 0.187858415196927 0.0967358278833415
305 0.022272560438493 0.187893692577785 0.0967581322365764
306 0.0222809796923208 0.187928975049965 0.0967804411813811
307 0.0222894020561437 0.187964262613627 0.0968027547184469
308 0.0222978275310556 0.187999555268929 0.0968250728484646
309 0.022306256118151 0.188034853016029 0.0968473955721253
310 0.0223146878185242 0.188070155855086 0.0968697228901201
311 0.0223231226332705 0.188105463786257 0.0968920548031399
312 0.0223315605634849 0.188140776809701 0.0969143913118757
313 0.0223400016102632 0.188176094925575 0.0969367324170184
314 0.0223484457747014 0.188211418134037 0.0969590781192591
315 0.0223568930578958 0.188246746435243 0.0969814284192887
316 0.0223653434609431 0.188282079829351 0.097003783317798
317 0.0223737969849403 0.188317418316516 0.0970261428154779
318 0.0223822536309848 0.188352761896897 0.0970485069130195
319 0.0223907134001743 0.188388110570647 0.0970708756111135
320 0.0223991762936068 0.188423464337925 0.0970932489104508
321 0.0224076423123808 0.188458823198885 0.0971156268117222
322 0.022416111457595 0.188494187153683 0.0971380093156186
323 0.0224245837303484 0.188529556202475 0.0971603964228308
324 0.0224330591317406 0.188564930345414 0.0971827881340496
325 0.0224415376628712 0.188600309582657 0.0972051844499656
326 0.0224500193248405 0.188635693914358 0.0972275853712699
327 0.0224585041187488 0.188671083340671 0.0972499908986529
328 0.022466992045697 0.18870647786175 0.0972724010328056
329 0.0224754831067863 0.18874187747775 0.0972948157744186
330 0.0224839773031182 0.188777282188823 0.0973172351241826
331 0.0224924746357944 0.188812691995124 0.0973396590827883
332 0.0225009751059172 0.188848106896806 0.0973620876509263
333 0.0225094787145891 0.188883526894021 0.0973845208292874
334 0.022517985462913 0.188918951986923 0.0974069586185621
335 0.0225264953519922 0.188954382175664 0.097429401019441
336 0.0225350083829302 0.188989817460397 0.0974518480326149
337 0.0225435245568308 0.189025257841273 0.0974742996587741
338 0.0225520438747985 0.189060703318444 0.0974967558986094
339 0.0225605663379377 0.189096153892062 0.0975192167528112
340 0.0225690919473535 0.189131609562279 0.0975416822220702
341 0.0225776207041511 0.189167070329246 0.0975641523070767
342 0.0225861526094362 0.189202536193113 0.0975866270085214
343 0.0225946876643148 0.189238007154031 0.0976091063270946
344 0.0226032258698932 0.189273483212151 0.097631590263487
345 0.0226117672272781 0.189308964367623 0.0976540788183888
346 0.0226203117375765 0.189344450620598 0.0976765719924905
347 0.0226288594018959 0.189379941971224 0.0976990697864826
348 0.0226374102213438 0.189415438419652 0.0977215722010555
349 0.0226459641970285 0.18945093996603 0.0977440792368995
350 0.0226545213300582 0.189486446610509 0.0977665908947049
351 0.0226630816215418 0.189521958353237 0.0977891071751623
352 0.0226716450725884 0.189557475194362 0.0978116280789617
353 0.0226802116843074 0.189592997134033 0.0978341536067937
354 0.0226887814578087 0.189628524172398 0.0978566837593483
355 0.0226973543942023 0.189664056309606 0.0978792185373161
356 0.0227059304945987 0.189699593545803 0.0979017579413871
357 0.0227145097601089 0.189735135881138 0.0979243019722516
358 0.022723092191844 0.189770683315757 0.0979468506305999
359 0.0227316777909155 0.189806235849809 0.0979694039171221
360 0.0227402665584353 0.189841793483439 0.0979919618325084
361 0.0227488584955157 0.189877356216794 0.098014524377449
362 0.0227574536032692 0.18991292405002 0.098037091552634
363 0.0227660518828087 0.189948496983264 0.0980596633587536
364 0.0227746533352476 0.189984075016672 0.0980822397964979
365 0.0227832579616994 0.190019658150389 0.098104820866557
366 0.022791865763278 0.190055246384561 0.0981274065696208
367 0.0228004767410979 0.190090839719333 0.0981499969063795
368 0.0228090908962737 0.190126438154849 0.0981725918775231
369 0.0228177082299204 0.190162041691255 0.0981951914837417
370 0.0228263287431532 0.190197650328695 0.0982177957257252
371 0.0228349524370881 0.190233264067314 0.0982404046041636
372 0.0228435793128409 0.190268882907255 0.0982630181197469
373 0.0228522093715282 0.190304506848662 0.0982856362731649
374 0.0228608426142666 0.190340135891679 0.0983082590651077
375 0.0228694790421732 0.190375770036449 0.0983308864962651
376 0.0228781186563655 0.190411409283116 0.098353518567327
377 0.0228867614579614 0.190447053631822 0.0983761552789833
378 0.0228954074480788 0.19048270308271 0.0983987966319238
379 0.0229040566278364 0.190518357635922 0.0984214426268383
380 0.022912708998353 0.1905540172916 0.0984440932644166
381 0.0229213645607477 0.190589682049887 0.0984667485453486
382 0.0229300233161401 0.190625351910924 0.0984894084703239
383 0.0229386852656501 0.190661026874853 0.0985120730400324
384 0.0229473504103979 0.190696706941815 0.0985347422551636
385 0.0229560187515041 0.190732392111951 0.0985574161164075
386 0.0229646902900896 0.190768082385402 0.0985800946244536
387 0.0229733650272758 0.190803777762308 0.0986027777799916
388 0.0229820429641842 0.190839478242809 0.0986254655837111
389 0.0229907241019368 0.190875183827047 0.0986481580363018
390 0.022999408441656 0.19091089451516 0.0986708551384533
391 0.0230080959844645 0.190946610307289 0.0986935568908551
392 0.0230167867314852 0.190982331203572 0.0987162632941969
393 0.0230254806838415 0.191018057204149 0.0987389743491681
394 0.0230341778426573 0.191053788309159 0.0987616900564583
395 0.0230428782090565 0.191089524518741 0.0987844104167569
396 0.0230515817841635 0.191125265833032 0.0988071354307536
397 0.0230602885691033 0.191161012252172 0.0988298650991376
398 0.0230689985650008 0.191196763776298 0.0988525994225986
399 0.0230777117729817 0.191232520405548 0.0988753384018258
400 0.0230864281941716 0.19126828214006 0.0988980820375087
401 0.0230951478296968 0.191304048979971 0.0989208303303366
402 0.0231038706806838 0.191339820925417 0.0989435832809989
403 0.0231125967482595 0.191375597976536 0.098966340890185
404 0.0231213260335511 0.191411380133465 0.0989891031585841
405 0.0231300585376862 0.19144716739634 0.0990118700868856
406 0.0231387942617928 0.191482959765296 0.0990346416757787
407 0.023147533206999 0.19151875724047 0.0990574179259527
408 0.0231562753744336 0.191554559821998 0.0990801988380967
409 0.0231650207652256 0.191590367510014 0.0991029844129001
410 0.0231737693805042 0.191626180304655 0.0991257746510519
411 0.0231825212213991 0.191661998206055 0.0991485695532413
412 0.0231912762890404 0.191697821214348 0.0991713691201576
413 0.0232000345845585 0.19173364932967 0.0991941733524897
414 0.0232087961090841 0.191769482552154 0.0992169822509269
415 0.0232175608637484 0.191805320881935 0.099239795816158
416 0.0232263288496826 0.191841164319146 0.0992626140488723
417 0.0232351000680187 0.191877012863921 0.0992854369497588
418 0.0232438745198888 0.191912866516393 0.0993082645195064
419 0.0232526522064253 0.191948725276696 0.0993310967588042
420 0.0232614331287611 0.191984589144962 0.099353933668341
421 0.0232702172880295 0.192020458121323 0.0993767752488059
422 0.0232790046853639 0.192056332205913 0.0993996215008878
423 0.0232877953218983 0.192092211398863 0.0994224724252755
424 0.023296589198767 0.192128095700306 0.0994453280226579
425 0.0233053863171044 0.192163985110372 0.099468188293724
426 0.0233141866780457 0.192199879629193 0.0994910532391624
427 0.0233229902827261 0.192235779256901 0.0995139228596621
428 0.0233317971322812 0.192271683993627 0.0995367971559117
429 0.0233406072278471 0.1923075938395 0.0995596761286001
430 0.0233494205705601 0.192343508794653 0.0995825597784159
431 0.023358237161557 0.192379428859214 0.099605448106048
432 0.0233670570019749 0.192415354033314 0.099628341112185
433 0.0233758800929511 0.192451284317083 0.0996512387975155
434 0.0233847064356234 0.192487219710651 0.0996741411627282
435 0.02339353603113 0.192523160214146 0.0996970482085116
436 0.0234023688806094 0.192559105827698 0.0997199599355546
437 0.0234112049852004 0.192595056551435 0.0997428763445455
438 0.0234200443460421 0.192631012385486 0.0997657974361729
439 0.0234288869642742 0.19266697332998 0.0997887232111253
440 0.0234377328410365 0.192702939385045 0.0998116536700914
441 0.0234465819774692 0.192738910550808 0.0998345888137595
442 0.023455434374713 0.192774886827398 0.099857528642818
443 0.0234642900339088 0.192810868214941 0.0998804731579554
444 0.023473148956198 0.192846854713564 0.0999034223598602
445 0.0234820111427222 0.192882846323396 0.0999263762492206
446 0.0234908765946233 0.192918843044562 0.0999493348267251
447 0.0234997453130439 0.192954844877189 0.099972298093062
448 0.0235086172991265 0.192990851821403 0.0999952660489196
449 0.0235174925540143 0.19302686387733 0.100018238694986
450 0.0235263710788507 0.193062881045096 0.10004121603195
451 0.0235352528747795 0.193098903324826 0.100064198060499
452 0.0235441379429449 0.193134930716647 0.100087184781322
453 0.0235530262844912 0.193170963220682 0.100110176195107
454 0.0235619179005634 0.193207000837056 0.100133172302542
455 0.0235708127923067 0.193243043565895 0.100156173104315
456 0.0235797109608666 0.193279091407322 0.100179178601114
457 0.0235886124073891 0.193315144361461 0.100202188793628
458 0.0235975171330203 0.193351202428437 0.100225203682544
459 0.023606425138907 0.193387265608373 0.10024822326855
460 0.023615336426196 0.193423333901393 0.100271247552335
461 0.0236242509960348 0.193459407307619 0.100294276534586
462 0.023633168849571 0.193495485827174 0.100317310215992
463 0.0236420899879526 0.193531569460182 0.10034034859724
464 0.023651014412328 0.193567658206764 0.100363391679018
465 0.023659942123846 0.193603752067042 0.100386439462015
466 0.0236688731236557 0.19363985104114 0.100409491946917
467 0.0236778074129065 0.193675955129178 0.100432549134414
468 0.0236867449927483 0.193712064331277 0.100455611025192
469 0.0236956858643311 0.19374817864756 0.100478677619939
470 0.0237046300288057 0.193784298078146 0.100501748919343
471 0.0237135774873227 0.193820422623158 0.100524824924093
472 0.0237225282410335 0.193856552282715 0.100547905634875
473 0.0237314822910896 0.193892687056937 0.100570991052377
474 0.023740439638643 0.193928826945945 0.100594081177287
475 0.023749400284846 0.193964971949858 0.100617176010293
476 0.0237583642308512 0.194001122068796 0.100640275552081
477 0.0237673314778117 0.194037277302879 0.100663379803341
478 0.0237763020268808 0.194073437652225 0.100686488764758
479 0.0237852758792123 0.194109603116953 0.100709602437022
480 0.0237942530359602 0.194145773697182 0.100732720820819
481 0.023803233498279 0.19418194939303 0.100755843916836
482 0.0238122172673234 0.194218130204615 0.100778971725762
483 0.0238212043442486 0.194254316132056 0.100802104248283
484 0.0238301947302101 0.194290507175469 0.100825241485087
485 0.0238391884263639 0.194326703334972 0.100848383436862
486 0.023848185433866 0.194362904610683 0.100871530104294
487 0.0238571857538731 0.194399111002718 0.100894681488071
488 0.023866189387542 0.194435322511194 0.10091783758888
489 0.0238751963360302 0.194471539136227 0.100940998407409
490 0.0238842066004952 0.194507760877933 0.100964163944344
491 0.0238932201820951 0.194543987736429 0.100987334200373
492 0.0239022370819881 0.19458021971183 0.101010509176184
493 0.0239112573013331 0.194616456804252 0.101033688872462
494 0.023920280841289 0.19465269901381 0.101056873289896
495 0.0239293077030153 0.194688946340619 0.101080062429172
496 0.0239383378876719 0.194725198784793 0.101103256290978
497 0.0239473713964188 0.194761456346447 0.101126454876
498 0.0239564082304166 0.194797719025696 0.101149658184926
499 0.023965448390826 0.194833986822653 0.101172866218442
500 0.0239744918788084 0.194870259737432 0.101196078977235
501 0.0239835386955253 0.194906537770147 0.101219296461993
502 0.0239925888421387 0.194942820920911 0.101242518673401
503 0.0240016423198108 0.194979109189837 0.101265745612148
504 0.0240106991297042 0.195015402577038 0.10128897727892
505 0.024019759272982 0.195051701082626 0.101312213674403
